"species","year","cum_species"
"Sarea resinae",1993,5853
"Brianaria bauschiana",1993,5853
"Parmeliopsis hyperopta",1993,5853
"Grapholita angleseana",1993,5853
"Candelariella efflorescens",1993,5853
"Lopadium disciforme",1993,5853
"Melanohalea septentrionalis",1993,5853
"Veronica filiformis",1993,5853
"Zygogramma suturalis",1993,5853
"Olethreutes comandranum",1993,5853
"Punctelia perreticulata",1993,5853
"Caloplaca stanfordensis",1993,5853
"Phaeophyscia pusilloides",1993,5853
"Trapeliopsis flexuosa",1993,5853
"Synanthedon fatifera",1993,5853
"Anacampsis levipedella",1993,5853
"Hypogymnia tubulosa",1993,5853
"Epiblema brightonana",1993,5853
"Helenium autumnale",1993,5853
"Cladonia merochlorophaea",1993,5853
"Lecanora wisconsinensis",1993,5853
"Olethreutes punctanum",1993,5853
"Passerina ciris",1993,5853
"Acleris hastiana",1993,5853
"Endothenia montanana",1993,5853
"Tramea lacerata",1993,5853
"Perimede erransella",1993,5853
"Usnea filipendula",1993,5853
"Pertusaria consocians",1993,5853
"Acasis viridata",1993,5853
"Hylastes opacus",1993,5853
"Coleophora cretaticostella",1993,5853
"Scirpus ancistrochaetus",1993,5853
"Hydrocharis morsus-ranae",1993,5853
"Gypsonoma substitutionis",1993,5853
"Pertusaria velatula",1993,5853
"Chaenotheca chrysocephala",1993,5853
"Olethreutes fagigemmeana",1993,5853
"Olethreutes merrickanum",1993,5853
"Phragmatobia assimilans",1993,5853
"Lepraria lobificans",1993,5853
"Gavia pacifica",1993,5853
"Chaenotheca xyloxena",1993,5853
"Phaeocalicium polyporaeum",1993,5853
"Loxospora cismonica",1993,5853
"Diphasiastrum habereri",1993,5853
"Epinotia solandriana",1993,5853
"Oligia mactata",1993,5853
"Buellia erubescens",1993,5853
"Gretchena delicatana",1993,5853
"Lecidella euphorea",1993,5853
"Placynthiella icmalea",1993,5853
"Ancylis metamelana",1993,5853
"Aphelia alleniana",1993,5853
"Boechera missouriensis",1993,5853
"Chrysobothris femorata",1993,5853
"Biatora longispora",1993,5853
"Buellia arnoldii",1993,5853
"Biatora pycnidiata",1993,5853
"Eucosma parmatana",1993,5853
"Cydia toreuta",1993,5853
"Aethes angulatana",1993,5853
"Nephromopsis orbata",1993,5853
"Anguilla rostrata",1993,5853
"Pertusaria propinqua",1993,5853
"Diphasiastrum zeilleri",1994,5877
"Sedelnikovaea subdiscrepans",1994,5877
"Ephydatia muelleri",1994,5877
"Eucosma verna",1994,5877
"Nomada lepida",1994,5877
"Glyphipterix haworthana",1994,5877
"Libellula semifasciata",1994,5877
"Xylesthia pruniramiella",1994,5877
"Somatochlora forcipata",1994,5877
"Poanes viator",1994,5877
"Epinotia nisella",1994,5877
"Nehalennia gracilis",1994,5877
"Elachista griseicornis",1994,5877
"Catocala palaeogama",1994,5877
"Catocala mira",1994,5877
"Acleris caliginosana",1994,5877
"Calligrapha philadelphica",1994,5877
"Somatochlora tenebrosa",1994,5877
"Hemaris gracilis",1994,5877
"Coccinella trifasciata",1994,5877
"Enallagma aspersum",1994,5877
"Rosa canina",1994,5877
"Labidomera clivicollis",1994,5877
"Epirrita autumnata",1994,5877
"Symphyotrichum ciliatum",1995,5907
"Vespa crabro",1995,5907
"Arigomphus villosipes",1995,5907
"Olethreutes baccatanum",1995,5907
"Argyrotaenia occultana",1995,5907
"Psaphida electilis",1995,5907
"Wockia asperipunctella",1995,5907
"Olethreutes olivaceana",1995,5907
"Hillia iris",1995,5907
"Myriophyllum heterophyllum",1995,5907
"Plagodis alcoolaria",1995,5907
"Acleris minuta",1995,5907
"Olethreutes deprecatoria",1995,5907
"Nerice bidentata",1995,5907
"Cyperus diandrus",1995,5907
"Megachile rugifrons",1995,5907
"Margariscus margarita",1995,5907
"Ufeus plicatus",1995,5907
"Plagodis serinaria",1995,5907
"Lemmeria digitalis",1995,5907
"Acleris schalleriana",1995,5907
"Darapsa versicolor",1995,5907
"Cydia flexiloqua",1995,5907
"Epitheca princeps",1995,5907
"Mycelis muralis",1995,5907
"Enallagma antennatum",1995,5907
"Olethreutes zelleriana",1995,5907
"Circaea lutetiana",1995,5907
"Dicerca lurida",1995,5907
"Caloboletus roseipes",1995,5907
"Olethreutes tilianum",1996,5943
"Scorpidium cossonii",1996,5943
"Macrochilo bivittata",1996,5943
"Inocybe intricata",1996,5943
"Carex bullata",1996,5943
"Plebejus saepiolus",1996,5943
"Ovicuculispora parmeliae",1996,5943
"Cresponea chloroconia",1996,5943
"Persicaria cespitosa",1996,5943
"Everes amyntula",1996,5943
"Xylaria longipes",1996,5943
"Bondarzewia berkeleyi",1996,5943
"Blepharomastix ranalis",1996,5943
"Myrmica incompleta",1996,5943
"Plusia contexta",1996,5943
"Olethreutes viburnanum",1996,5943
"Brachythecium oedipodium",1996,5943
"Leucoma salicis",1996,5943
"Paranthrene simulans",1996,5943
"Inocybe maritimoides",1996,5943
"Hypnum pratense",1996,5943
"Platanthera keenanii",1996,5943
"Homohadena badistriga",1996,5943
"Renia discoloralis",1996,5943
"Rinodina pachysperma",1996,5943
"Lytrosis unitaria",1996,5943
"Catocala serena",1996,5943
"Genista tinctoria",1996,5943
"Penicillium vulpinum",1996,5943
"Lophodonta ferruginea",1996,5943
"Daldinia concentrica",1996,5943
"Ampelopsis heterophylla",1996,5943
"Lacinipolia implicata",1996,5943
"Aegopodium podagraria",1996,5943
"Plebejus idas",1996,5943
"Olethreutes nitidana",1996,5943
"Litholomia napaea",1997,5985
"Tolype velleda",1997,5985
"Neoerastria apicosa",1997,5985
"Noctua pronuba",1997,5985
"Photedes includens",1997,5985
"Micrasema rusticum",1997,5985
"Bryocodia lepidula",1997,5985
"Huperzia buttersii",1997,5985
"Clostera albosigma",1997,5985
"Hypoprepia fucosa",1997,5985
"Euchaetes egle",1997,5985
"Sicya macularia",1997,5985
"Alosa pseudoharengus",1997,5985
"Tarachidia erastrioides",1997,5985
"Oreta rosea",1997,5985
"Phanogomphus quadricolor",1997,5985
"Actinobdella inequiannulata",1997,5985
"Thera juniperata",1997,5985
"Zeuzera pyrina",1997,5985
"Chamyris cerintha",1997,5985
"Lithacodia carneola",1997,5985
"Pheosidea elegans",1997,5985
"Phragmatobia fuliginosa",1997,5985
"Pyrrhia exprimens",1997,5985
"Pyganodon fragilis",1997,5985
"Euphorbia esula",1997,5985
"Haploa contigua",1997,5985
"Allagrapha aerea",1997,5985
"Gyromitra korfii",1997,5985
"Apamea amputatrix",1997,5985
"Tyrannus forficatus",1997,5985
"Vireo cassinii",1997,5985
"Brachylomia discinigra",1997,5985
"Oligia bridghamii",1997,5985
"Musculium lacustre",1997,5985
"Nola cilicoides",1997,5985
"Formica argentea",1997,5985
"Paraeschra georgica",1997,5985
"Notodonta basitriens",1997,5985
"Manduca rustica",1997,5985
"Caripeta angustiorata",1997,5985
"Plagodis phlogosaria",1997,5985
"Archips nigriplagana",1998,5997
"Olethreutes agilana",1998,5997
"Erysiphe ludens",1998,5997
"Sisymbrium loeselii",1998,5997
"Piranga rubra",1998,5997
"Labidesthes sicculus",1998,5997
"Automeris io",1998,5997
"Gymnosporangium clavipes",1998,5997
"Venturia inaequalis",1998,5997
"Triglochin maritima",1998,5997
"Erysiphe lathyricola",1998,5997
"Lithacodia concinnimacula",1998,5997
"Eubaphe mendica",1999,6016
"Plusia venusta",1999,6016
"Zale lunata",1999,6016
"Banasa calva",1999,6016
"Haematopis grataria",1999,6016
"Lactuca hirsuta",1999,6016
"Neotridactylus apicialis",1999,6016
"Anser brachyrhynchus",1999,6016
"Cetraria arenaria",1999,6016
"Anax longipes",1999,6016
"Tinca tinca",1999,6016
"Podisus maculiventris",1999,6016
"Baileya ophthalmica",1999,6016
"Picromerus bidens",1999,6016
"Ellida caniplaga",1999,6016
"Lymantria dispar",1999,6016
"Gordius robustus",1999,6016
"Elasmucha lateralis",1999,6016
"Craspedacusta sowerbii",1999,6016
"Hylastes porculus",2000,6072
"Xyloterinus politus",2000,6072
"Aythya fuligula",2000,6072
"Lempholemma polyanthes",2000,6072
"Schwetschkeopsis fabronia",2000,6072
"Platypolia anceps",2000,6072
"Zenaida asiatica",2000,6072
"Gnathotrichus materiarius",2000,6072
"Packardia albipunctata",2000,6072
"Pityogenes hopkinsi",2000,6072
"Plagiomnium rostratum",2000,6072
"Thelocarpon impressellum",2000,6072
"Dendroctonus simplex",2000,6072
"Amphidium mougeotii",2000,6072
"Dimelaena oreina",2000,6072
"Tomentypnum falcifolium",2000,6072
"Gloioxanthomyces nitidus",2000,6072
"Trypodendron lineatum",2000,6072
"Spergularia marina",2000,6072
"Trapelia placodioides",2000,6072
"Xylosandrus germanus",2000,6072
"Hylurgops pinifex",2000,6072
"Hylastinus obscurus",2000,6072
"Sympetrum danae",2000,6072
"Galasa nigrinodis",2000,6072
"Fuscidea recensa",2000,6072
"Phloeosinus canadensis",2000,6072
"Fuscidea scrupulosa",2000,6072
"Frullania plana",2000,6072
"Cerioporus leptocephalus",2000,6072
"Phlyctis speirea",2000,6072
"Hylesinus aculeatus",2000,6072
"Micarea peliocarpa",2000,6072
"Leimonis erratica",2000,6072
"Tyrannus savana",2000,6072
"Raphia frater",2000,6072
"Haploa clymene",2000,6072
"Euclea delphinii",2000,6072
"Somatochlora albicincta",2000,6072
"Acrocordia cavata",2000,6072
"Micarea melaena",2000,6072
"Cladonia petrophila",2000,6072
"Cryphalus ruficollis",2000,6072
"Cinclidium stygium",2000,6072
"Dendroctonus valens",2000,6072
"Dryocoetes affaber",2000,6072
"Mnium ambiguum",2000,6072
"Ips grandicollis",2000,6072
"Pluvialis fulva",2000,6072
"Pylaisiadelpha tenuirostris",2000,6072
"Pseudocalliergon trifarium",2000,6072
"Ramaria testaceoflava",2000,6072
"Steerecleus serrulatus",2000,6072
"Monarthrum mali",2000,6072
"Lentinellus vulpinus",2000,6072
"Ips pini",2000,6072
"Aphis pomi",2001,6114
"Pityogenes plagiatus",2001,6114
"Suillia laevis",2001,6114
"Palthis asopialis",2001,6114
"Viola tricolor",2001,6114
"Synchysa tricincta",2001,6114
"Impatiens glandulifera",2001,6114
"Sapromyza hyalinata",2001,6114
"Geomyza tripunctata",2001,6114
"Elachiptera costata",2001,6114
"Grimmia unicolor",2001,6114
"Schinia nundina",2001,6114
"Aphis spiraecola",2001,6114
"Lonchoptera bifurcata",2001,6114
"Acartophthalmus nigrinus",2001,6114
"Entomobrya nivalis",2001,6114
"Homoneura incerta",2001,6114
"Narcissus poeticus",2001,6114
"Perpolita electrina",2001,6114
"Crypturgus borealis",2001,6114
"Marchandiomyces corallinus",2001,6114
"Schistidium papillosum",2001,6114
"Calypogeia integristipula",2001,6114
"Euconulus fulvus",2001,6114
"Chymomyza amoena",2001,6114
"Fissidens exilis",2001,6114
"Juncus compressus",2001,6114
"Quametopia terminalis",2001,6114
"Froelichia gracilis",2001,6114
"Panthea furcilla",2001,6114
"Aethalura intertexta",2001,6114
"Carex davisii",2001,6114
"Ceratophyllum echinatum",2001,6114
"Sepsis punctum",2001,6114
"Frullania inflata",2001,6114
"Enicocerus benefossus",2001,6114
"Stiphrosoma humerale",2001,6114
"Neoleria inscripta",2001,6114
"Chiloscyphus profundus",2001,6114
"Ditrichophora parilis",2001,6114
"Ecliptopera silaceata",2001,6114
"Epilobium ciliatum × glandulosum",2001,6114
"Planogyra asteriscus",2002,6182
"Vallonia costata",2002,6182
"Lontra canadensis",2002,6182
"Striatura milium",2002,6182
"Punctum minutissimum",2002,6182
"Ipomoea hederacea",2002,6182
"Vertigo milium",2002,6182
"Argiope aurantia",2002,6182
"Perpolita binneyana",2002,6182
"Bryum laevifilum",2002,6182
"Lonicera xylosteum",2002,6182
"Strix nebulosa",2002,6182
"Perithemis tenera",2002,6182
"Hogna carolinensis",2002,6182
"Juncus ensifolius",2002,6182
"Didymodon tophaceus",2002,6182
"Dendroctonus rufipennis",2002,6182
"Hawaiia minuscula",2002,6182
"Neckera besseri",2002,6182
"Ludwigia alternifolia",2002,6182
"Gastrocopta pentodon",2002,6182
"Apopellia megaspora",2002,6182
"Mentha villosa",2002,6182
"Ophiogomphus carolus",2002,6182
"Aphanorrhegma serratum",2002,6182
"Ephemerum cohaerens",2002,6182
"Jungermannia leiantha",2002,6182
"Xyleborinus attenuatus",2002,6182
"Gaylussacia frondosa",2002,6182
"Zoogenetes harpa",2002,6182
"Dipsacus laciniatus",2002,6182
"Orthotomicus caelatus",2002,6182
"Muhlenbergia curtisetosa",2002,6182
"Forsstroemia trichomitria",2002,6182
"Vertigo bollesiana",2002,6182
"Xyleborinus saxeseni",2002,6182
"Hypnum andoi",2002,6182
"Oxychilus draparnaudi",2002,6182
"Euconulus polygyratus",2002,6182
"Helicodiscus shimeki",2002,6182
"Columella simplex",2002,6182
"Vertigo gouldi",2002,6182
"Punctum vitreum",2002,6182
"Vertigo pygmaea",2002,6182
"Sedum album",2002,6182
"Ophiogomphus rupinsulensis",2002,6182
"Hymenostylium recurvirostre",2002,6182
"Vertigo cristata",2002,6182
"Campsis radicans",2002,6182
"Vallonia pulchella",2002,6182
"Carychium exile",2002,6182
"Atrytone delaware",2002,6182
"Striatura exigua",2002,6182
"Pityokteines sparsus",2002,6182
"Ischnura kellicotti",2002,6182
"Rosa pendulina",2002,6182
"Gastrocopta armifera",2002,6182
"Trichostomum crispulum",2002,6182
"Gastrocopta tappaniana",2002,6182
"Striatura ferrea",2002,6182
"Chalcoela iphitalis",2002,6182
"Pupoides albilabris",2002,6182
"Agelenopsis aperta",2002,6182
"Alces alces",2002,6182
"Vertigo ventricosa",2002,6182
"Pupilla muscorum",2002,6182
"Euconulus alderi",2002,6182
"Pantala hymenaea",2002,6182
"Phalonidia memoranda",2003,6227
"Toxomerus geminatus",2003,6227
"Aphomia sociella",2003,6227
"Polyplectron germaini",2003,6227
"Prochoreutis inflatella",2003,6227
"Syngrapha alias",2003,6227
"Geopelia cuneata",2003,6227
"Hysterium pulicare",2003,6227
"Cydia gallaesaliciana",2003,6227
"Sonia constrictana",2003,6227
"Depressaria alienella",2003,6227
"Evodinus monticola",2003,6227
"Aulacomnium androgynum",2003,6227
"Phloeotribus piceae",2003,6227
"Choreutis diana",2003,6227
"Typocerus velutinus",2003,6227
"Pammene felicitana",2003,6227
"Acanthepeira stellata",2003,6227
"Epiblema tripartitana",2003,6227
"Agonopterix clemensella",2003,6227
"Polyplectron bicalcaratum",2003,6227
"Reynoutria bohemica",2003,6227
"Euphyes conspicua",2003,6227
"Chenonetta jubata",2003,6227
"Xylechinus americanus",2003,6227
"Anisandrus sayi",2003,6227
"Dreissena polymorpha",2003,6227
"Eupsilia vinulenta",2003,6227
"Orthotomicus latidens",2003,6227
"Oceanites oceanicus",2003,6227
"Anisandrus dispar",2003,6227
"Anasa tristis",2003,6227
"Erythrura gouldiae",2003,6227
"Bembidion rothfelsi",2003,6227
"Myadestes townsendi",2003,6227
"Anisandrus obesus",2003,6227
"Apotomis tertiana",2003,6227
"Aeshna subarctica",2003,6227
"Gretchena semialba",2003,6227
"Pelecanus occidentalis",2003,6227
"Phanogomphus lividus",2003,6227
"Pasiphila rectangulata",2003,6227
"Libellula incesta",2003,6227
"Schinia arcigera",2003,6227
"Opheodrys vernalis",2003,6227
"Leptodictyum humile",2004,6272
"Epinotia corylana",2004,6272
"Gomphurus ventricosus",2004,6272
"Wallengrenia otho",2004,6272
"Trypodendron retusum",2004,6272
"Celithemis eponina",2004,6272
"Dolomedes triton",2004,6272
"Eupithecia anticaria",2004,6272
"Nocomis biguttatus",2004,6272
"Leptoglossus occidentalis",2004,6272
"Monochamus scutellatus",2004,6272
"Libellula cyanea",2004,6272
"Narcissus pseudonarcissus",2004,6272
"Lactarius indigo",2004,6272
"Rosa rugosa",2004,6272
"Lophozia bicrenata",2004,6272
"Ephemerum spinulosum",2004,6272
"Rhinichthys obtusus",2004,6272
"Acronicta insularis",2004,6272
"Atrichum tenellum",2004,6272
"Weissia muhlenbergiana",2004,6272
"Polytrichastrum longisetum",2004,6272
"Poanes massasoit",2004,6272
"Scapania mucronata",2004,6272
"Helvella elastica",2004,6272
"Gomphus spicatus",2004,6272
"Bryum creberrimum",2004,6272
"Castor canadensis",2004,6272
"Scilla forbesii",2004,6272
"Dichodontium pellucidum",2004,6272
"Sphagnum bartlettianum",2004,6272
"Celithemis elisa",2004,6272
"Elasmostethus cruciatus",2004,6272
"Dichomeris leuconotella",2004,6272
"Acleris nigrolinea",2004,6272
"Scilla siberica",2004,6272
"Pohlia wahlenbergii",2004,6272
"Gladicosa gulosa",2004,6272
"Ischnura hastata",2004,6272
"Williamsonia fletcheri",2004,6272
"Nemoria bistriaria",2004,6272
"Sparganothis umbrana",2004,6272
"Taxus cuspidata",2004,6272
"Chaenothecopsis savonica",2004,6272
"Cephaloziella divaricata",2004,6272
"Strigula stigmatella",2005,6363
"Melissodes trinodis",2005,6363
"Cyathus stercoreus",2005,6363
"Grus americana",2005,6363
"Lepraria oxybapha",2005,6363
"Racomitrium aduncoides",2005,6363
"Bidens discoidea",2005,6363
"Barbilophozia hatcheri",2005,6363
"Epiaeschna heros",2005,6363
"Arthromacra aenea",2005,6363
"Subisotoma joycei",2005,6363
"Asclera ruficollis",2005,6363
"Platynus daviesi",2005,6363
"Pohlia bulbifera",2005,6363
"Ditrichum ambiguum",2005,6363
"Fuscidea arboricola",2005,6363
"Rhyacophila fuscula",2005,6363
"Cliostomum leprosum",2005,6363
"Andrena erigeniae",2005,6363
"Rhionaeschna mutata",2005,6363
"Potamogeton absconditus",2005,6363
"Megachile sculpturalis",2005,6363
"Glischrochilus siepmanni",2005,6363
"Atrichum oerstedianum",2005,6363
"Lepraria eburnea",2005,6363
"Penthe obliquata",2005,6363
"Carabus auratus",2005,6363
"Ramboldia subnexa",2005,6363
"Heracleum mantegazzianum",2005,6363
"Bryum uliginosum",2005,6363
"Argiope trifasciata",2005,6363
"Cephaloon tenuicorne",2005,6363
"Melissodes bimaculatus",2005,6363
"Physcia thomsoniana",2005,6363
"Aconitum napellus",2005,6363
"Peponapis pruinosa",2005,6363
"Xanthonia decemnotata",2005,6363
"Philonotis caespitosa",2005,6363
"Hydrangea arborescens",2005,6363
"Enallagma laterale",2005,6363
"Stylurus amnicola",2005,6363
"Brachythecium falcatum",2005,6363
"Fuligo septica",2005,6363
"Araniella displicata",2005,6363
"Ballistura rossi",2005,6363
"Ditrichum rhynchostegium",2005,6363
"Nasiaeschna pentacantha",2005,6363
"Lebia fuscata",2005,6363
"Cephaloziella stellulifera",2005,6363
"Mycoblastus caesius",2005,6363
"Pedilus lugubris",2005,6363
"Hylogomphus abbreviatus",2005,6363
"Enallagma divagans",2005,6363
"Hypotrachyna showmanii",2005,6363
"Lytta sayi",2005,6363
"Zenodosus sanguineus",2005,6363
"Sphagnum lindbergii",2005,6363
"Biatora printzenii",2005,6363
"Scutisotoma champi",2005,6363
"Schistidium liliputanum",2005,6363
"Brachythecium rotaeanum",2005,6363
"Endocarpon petrolepideum",2005,6363
"Tortella inclinata",2005,6363
"Dufourea novaeangliae",2005,6363
"Biatora chrysantha",2005,6363
"Pohlia melanodon",2005,6363
"Eopyrenula intermedia",2005,6363
"Paratenetus punctatus",2005,6363
"Hieracium maculatum",2005,6363
"Anhinga anhinga",2005,6363
"Hygrohypnum subeugyrium",2005,6363
"Phlyctis argena",2005,6363
"Brachytheciastrum velutinum",2005,6363
"Chaenothecopsis nana",2005,6363
"Porina lectissima",2005,6363
"Argia apicalis",2005,6363
"Lepraria caesiella",2005,6363
"Schljakovia kunzeana",2005,6363
"Bellisotoma joycei",2005,6363
"Neurocordulia yamaskanensis",2005,6363
"Platydema americana",2005,6363
"Larus crassirostris",2005,6363
"Mniaecia jungermanniae",2005,6363
"Egeria densa",2005,6363
"Gymnosporangium juniperi-virginianae",2005,6363
"Omphalodina pseudistera",2005,6363
"Schistidium crassithecium",2005,6363
"Chionaspis pinifoliae",2005,6363
"Diapheromera femorata",2005,6363
"Hypnum plicatulum",2005,6363
"Enallagma traviatum",2005,6363
"Muscina levida",2006,6457
"Sarcophaga sinuata",2006,6457
"Tetanocera valida",2006,6457
"Pollenia angustigena",2006,6457
"Platymya confusionis",2006,6457
"Misumena vatia",2006,6457
"Caricea erythrocera",2006,6457
"Pollenia rudis",2006,6457
"Alosa aestivalis",2006,6457
"Hydrodictyon reticulatum",2006,6457
"Neolygus invitus",2006,6457
"Euphoria fulgida",2006,6457
"Saltella sphondylii",2006,6457
"Orgyia leucostigma",2006,6457
"Graphomya americana",2006,6457
"Musca autumnalis",2006,6457
"Acemya tibialis",2006,6457
"Salix exigua",2006,6457
"Paramyia lustrum",2006,6457
"Lucilia sericata",2006,6457
"Phytomyptera usitata",2006,6457
"Tetanocera silvatica",2006,6457
"Palpita magniferalis",2006,6457
"Nannothemis bella",2006,6457
"Epistrophe grossulariae",2006,6457
"Ravinia querula",2006,6457
"Alnus glutinosa",2006,6457
"Hebecnema nigra",2006,6457
"Epalpus signifer",2006,6457
"Orthops scutellatus",2006,6457
"Boettcheria cimbicis",2006,6457
"Tetanocera plebeja",2006,6457
"Chlorochlamys chloroleucaria",2006,6457
"Cordilura gracilipes",2006,6457
"Calliphora livida",2006,6457
"Limnospila albifrons",2006,6457
"Oecanthus niveus",2006,6457
"Scatella favillacea",2006,6457
"Colletes impunctatus",2006,6457
"Euthelyconychia vexans",2006,6457
"Fannia verrallii",2006,6457
"Mindarus abietinus",2006,6457
